el,f11,f12,f13,f21,f22,f23
72832, -0.704770, 0.059509, 0.706936, 0.185586, -0.966332, 0.178212
72833, -0.953510, -0.069855, 0.293153, 0.223034, -0.967709, 0.117451
72834, -0.730989, 0.139967, 0.667881, 0.246552, -0.940433, 0.234089
72835, -0.402414, 0.806140, 0.433821, 0.259223, -0.420395, 0.869524
72836, -0.348186, 0.889698, 0.295302, 0.220733, -0.281261, 0.933900
72837, -0.192127, 0.979770, 0.056025, 0.212721, -0.092066, 0.972766
72838, -0.740793, 0.533728, 0.407873, 0.223044, -0.490794, 0.842243
72839, -0.843611, 0.346318, 0.410346, 0.224224, -0.613349, 0.757315
72840, -0.514238, 0.675150, 0.528897, 0.260814, -0.647519, 0.716027
72841, -0.689678, 0.467784, 0.552740, 0.241885, -0.725897, 0.643867
72842, -0.307171, 0.882591, 0.355921, 0.224660, -0.352730, 0.908356
72843, -0.487340, 0.556300, 0.673075, 0.269355, -0.706066, 0.654919
72844, -0.440104, 0.679087, 0.587494, 0.254689, -0.590907, 0.765482
72845, -0.439317, 0.693960, 0.570456, 0.305494, -0.632495, 0.711775
72846, -0.523975, 0.503712, 0.686822, 0.256323, -0.744108, 0.616929
72847, -0.427052, 0.718279, 0.549274, 0.278607, -0.565600, 0.776192
72848, -0.594686, 0.295644, 0.747625, 0.251640, -0.865724, 0.432666
72849, -0.575082, 0.329471, 0.748818, 0.206141, -0.859079, 0.468496
72850, -0.568823, 0.376293, 0.731330, 0.207006, -0.841339, 0.499296
72851, -0.660645, 0.197508, 0.724251, 0.272503, -0.911556, 0.307908
72852, -0.392458, 0.808027, 0.439396, 0.325670, -0.487022, 0.810400
72853, -0.656862, 0.190809, 0.729468, 0.194051, -0.932158, 0.305656
72854, -0.580206, 0.395518, 0.711987, 0.221848, -0.839994, 0.495170
72855, -0.658897, 0.062919, 0.749597, 0.225115, -0.952257, 0.206228
72856, -0.727450, 0.080517, 0.681420, 0.219711, -0.957571, 0.186507
72857, -0.607531, 0.292557, 0.738455, 0.223847, -0.882452, 0.413729
72858, -0.586661, 0.305146, 0.750143, 0.232340, -0.865670, 0.443434
72859, -0.593150, 0.394047, 0.702069, 0.296382, -0.831260, 0.470282
72860, -0.670534, 0.123445, 0.731537, 0.247078, -0.934991, 0.254451
72861, -0.746578, -0.021345, 0.664955, 0.230121, -0.967769, 0.102314
72862, -0.809605, 0.300904, 0.503982, 0.233503, -0.760585, 0.605795
72863, -0.511817, 0.569378, 0.643313, 0.323823, -0.719459, 0.614424
72864, -0.519299, 0.489822, 0.700288, 0.271230, -0.744552, 0.609980
72865, -0.582010, 0.365631, 0.726346, 0.266816, -0.837228, 0.477346
72866, -0.918889, 0.059437, 0.390013, 0.182298, -0.952320, 0.244650
72867, -0.837545, 0.181592, 0.515308, 0.196286, -0.901944, 0.384667
72868, -0.973243, -0.032374, 0.227485, 0.174078, -0.978458, 0.110982
72869, -0.621291, 0.272196, 0.734783, 0.263329, -0.891376, 0.368927
72870, -0.703397, 0.212307, 0.678350, 0.312923, -0.906623, 0.283043
72871, -0.990517, -0.097416, 0.096881, 0.186673, -0.982422, 0.000375
72872, -0.696824, 0.131923, 0.705006, 0.269723, -0.932537, 0.240051
72873, -0.659731, 0.133978, 0.739463, 0.248319, -0.930498, 0.269277
72874, -0.923293, 0.017389, 0.383701, 0.210798, -0.945213, 0.249270
72875, -0.858196, -0.092810, 0.504862, 0.229006, -0.973183, -0.021711
72876, -0.840218, -0.115106, 0.529890, 0.208233, -0.977270, -0.039780
72877, -0.998041, -0.060043, 0.017579, 0.184797, -0.981703, -0.045930
72878, 0.395434, -0.236374, 0.887558, 0.614686, -0.761019, 0.207390
72879, -0.740715, 0.053165, 0.669712, 0.257813, -0.952429, 0.162517
72880, -0.973184, -0.014224, 0.229589, 0.197367, -0.980325, 0.002936
72881, 0.481830, -0.875395, 0.039034, 0.991235, 0.038543, -0.126363
72882, -0.763461, -0.034296, 0.644942, 0.225501, -0.970864, 0.081069
72883, -0.527985, 0.569942, 0.629601, 0.041043, -0.744704, 0.666131
72884, -0.499465, 0.672429, 0.546235, 0.076458, -0.622345, 0.779000
72885, -0.500714, 0.653183, 0.568012, 0.119654, -0.622864, 0.773126
72886, -0.332894, 0.735579, 0.590005, 0.274502, -0.630644, 0.725904
72887, -0.423168, 0.614494, 0.665827, 0.288988, -0.724737, 0.625493
72888, -0.543736, 0.524532, 0.655147, 0.047156, -0.784538, 0.618284
72889, -0.646251, 0.205306, 0.734989, 0.147346, -0.938297, 0.312870
72890, -0.653800, 0.190479, 0.732300, 0.055348, -0.962969, 0.263869
72891, -0.680748, 0.172361, 0.711951, 0.056412, -0.970044, 0.236288
72892, -0.614719, 0.233659, 0.753342, 0.138795, -0.925249, 0.353059
72893, -0.699029, 0.243211, 0.672463, 0.071702, -0.929414, 0.362007
72894, -0.608451, 0.330552, 0.721473, 0.160957, -0.887723, 0.431324
72895, -0.598213, 0.303055, 0.741822, 0.156788, -0.894770, 0.418096
72896, -0.995525, -0.094407, 0.004224, 0.181590, -0.979338, -0.089001
72897, -0.925556, -0.131958, 0.354870, 0.213115, -0.970628, -0.111643
72898, -0.969688, -0.121995, 0.211713, 0.207113, -0.967851, -0.142715
72899, -0.993930, -0.039303, -0.102757, 0.167292, -0.977799, -0.126182
72900, -0.990526, -0.035147, -0.132754, 0.183067, -0.971010, -0.153706
72901, -0.927812, -0.091329, 0.361695, 0.273781, -0.961243, -0.032483
72902, -0.843166, -0.006852, 0.537610, 0.289928, -0.954207, 0.073695
72903, -0.986091, -0.041114, -0.161039, 0.146700, -0.974864, -0.167689
72904, -0.569553, 0.323658, 0.755550, 0.254850, -0.860035, 0.442030
72905, -0.618290, 0.260348, 0.741577, 0.251817, -0.902093, 0.350451
72906, -0.513272, 0.524013, 0.679678, 0.286207, -0.742373, 0.605779
72907, -0.762121, 0.364877, 0.534823, 0.211769, -0.728740, 0.651223
72908, -0.720768, 0.359641, 0.592581, 0.211481, -0.815687, 0.538453
72909, -0.723165, 0.409053, 0.556514, 0.304052, -0.810772, 0.500201
72910, -0.942080, 0.039784, 0.333020, 0.212591, -0.955634, 0.203884
72911, -0.650602, 0.127950, 0.748563, 0.233051, -0.938446, 0.254962
72912, -0.556573, 0.307653, 0.771736, 0.238126, -0.878170, 0.414866
72913, -0.785290, 0.314980, 0.533017, 0.186283, -0.911682, 0.366243
72914, -0.858704, 0.174745, 0.481758, 0.231289, -0.939764, 0.251691
72915, -0.799825, 0.332496, 0.499727, 0.222192, -0.800927, 0.556010
72916, -0.802885, 0.227027, 0.551212, 0.188695, -0.923336, 0.334431
72917, -0.802169, 0.266248, 0.534451, 0.217218, -0.914814, 0.340488
72918, -0.759330, 0.492095, 0.425747, 0.336792, -0.834303, 0.436474
72919, -0.543057, 0.801292, 0.251036, 0.361667, -0.826807, 0.430798
72920, -0.900632, 0.124033, 0.416507, 0.164024, -0.962357, 0.216714
72921, -0.941644, 0.071561, 0.328916, 0.166952, -0.961141, 0.219853
72922, -0.788422, -0.314140, -0.528872, 0.653068, -0.430820, -0.622813
72923, -0.804885, -0.309070, -0.506593, 0.609187, -0.381458, -0.695256
72924, -0.716190, -0.334929, -0.612286, 0.720651, -0.293391, -0.628159
72925, -0.631381, -0.354301, -0.689804, 0.803327, -0.206456, -0.558606
72926, -0.825848, -0.292832, -0.481896, 0.564408, -0.481091, -0.670817
72927, -0.819527, -0.310118, -0.481874, 0.560659, -0.430161, -0.707548
72928, -0.792727, -0.290781, -0.535752, 0.608583, -0.432154, -0.665485
72929, -0.647948, -0.360442, -0.671002, 0.758637, -0.197250, -0.620937
72930, -0.726801, -0.354226, -0.588459, 0.668968, -0.262711, -0.695317
72931, -0.786836, -0.324449, -0.524997, 0.637914, -0.352203, -0.684850
72932, -0.659096, -0.372159, -0.653522, 0.767796, -0.196824, -0.609713
72933, -0.742653, -0.331037, -0.582135, 0.677778, -0.277230, -0.681000
72934, -0.739670, -0.376008, -0.558128, 0.608459, -0.275989, -0.744048
72935, -0.728368, -0.363325, -0.580926, 0.679063, -0.283371, -0.677181
72936, -0.764887, -0.333011, -0.551408, 0.651996, -0.337498, -0.678967
72937, -0.739644, -0.341541, -0.579894, 0.669048, -0.306847, -0.676920
72938, -0.935732, -0.187486, -0.298754, 0.329052, -0.720598, -0.610298
72939, -0.914370, -0.240180, -0.325947, 0.407546, -0.697224, -0.589733
72940, -0.903678, -0.245093, -0.351136, 0.409263, -0.629209, -0.660757
72941, -0.927016, -0.220027, -0.303694, 0.360058, -0.722265, -0.590501
72942, -0.893699, -0.260668, -0.365177, 0.434499, -0.612794, -0.660071
72943, -0.895087, -0.257377, -0.364110, 0.435263, -0.603485, -0.668095
72944, -0.837775, -0.001812, -0.546013, 0.527674, -0.511051, -0.678518
72945, -0.858424, 0.049501, -0.510547, 0.437745, -0.596800, -0.672465
72946, -0.876612, 0.183347, -0.444900, 0.006249, -0.630166, -0.776436
72947, -0.847426, 0.046450, -0.528878, 0.436121, -0.592545, -0.677266
72948, -0.646999, -0.746460, -0.155530, 0.698651, -0.487436, -0.523730
72949, -0.919133, -0.245252, -0.308294, 0.410248, -0.619322, -0.669430
72950, 0.258396, -0.821003, 0.509103, 0.972171, 0.053326, -0.228124
72951, -0.193636, -0.789657, 0.582191, 0.066779, -0.639245, -0.766098
72952, 0.210969, -0.558938, 0.801923, -0.598198, -0.720355, -0.351068
72953, 0.044530, -0.770814, 0.635502, -0.320903, -0.608138, -0.726078
72954, 0.193109, -0.543902, 0.816627, -0.599234, -0.731165, -0.326062
72955, 0.055994, -0.722724, 0.688865, -0.256037, -0.692848, -0.674097
72956, 0.056423, -0.761694, 0.645475, -0.119282, -0.670974, -0.731824
72957, 0.693760, -0.654815, 0.299857, 0.717452, 0.686721, 0.116945
72958, -0.949185, -0.201270, -0.241948, 0.304650, -0.797287, -0.521078
72959, -0.927104, -0.221576, -0.302296, 0.355963, -0.806971, -0.471263
72960, -0.943066, -0.205121, -0.261825, 0.316805, -0.836044, -0.447957
72961, -0.942971, -0.203255, -0.263616, 0.326192, -0.803450, -0.498063
72962, -0.920868, -0.220951, -0.321221, 0.391837, -0.767022, -0.508076
72963, -0.307076, -0.694451, 0.650724, 0.505306, -0.717940, -0.478778
72964, -0.330568, -0.664632, 0.670067, 0.480488, -0.746263, -0.460676
72965, -0.355735, -0.734440, 0.577971, 0.166295, -0.708313, -0.686031
72966, 0.008962, -0.736717, 0.676142, -0.052643, -0.703568, -0.708675
72967, 0.044548, -0.727381, 0.684787, -0.182904, -0.697986, -0.692360
72968, 0.146545, -0.698885, 0.700060, -0.250464, -0.714334, -0.653449
72969, 0.060801, -0.697357, 0.714140, -0.029073, -0.762170, -0.646724
72970, 0.054370, -0.736341, 0.674422, -0.172004, -0.696069, -0.697067
72971, -0.878396, -0.244546, -0.410632, 0.535701, -0.522852, -0.663062
72972, -0.132977, -0.950084, 0.282238, 0.807224, -0.306739, -0.504282
72973, -0.074889, -0.993952, -0.080314, 0.906441, -0.088448, -0.412968
72974, -0.680488, -0.675548, -0.283850, 0.707047, -0.431782, -0.560044
72975, 0.702001, -0.654198, 0.281459, 0.732886, 0.676962, 0.067826
72976, 0.154510, -0.669878, 0.726216, -0.364249, -0.723232, -0.586735
72977, 0.165631, -0.696553, 0.698126, -0.216110, -0.478267, -0.851209
72978, 0.048986, -0.669549, 0.741151, -0.313506, -0.721439, -0.617446
72979, 0.011542, -0.687841, 0.725770, -0.430450, -0.627616, -0.648700
72980, -0.943829, -0.202947, -0.260768, 0.315985, -0.814227, -0.487019
72981, -0.940293, -0.211342, -0.266805, 0.328358, -0.764073, -0.555315
72982, -0.934662, -0.213246, -0.284488, 0.338783, -0.801679, -0.492480
72983, -0.934074, -0.210503, -0.288435, 0.343513, -0.770740, -0.536618
72984, -0.964220, -0.157247, -0.213433, 0.244507, -0.863878, -0.440376
72985, -0.956270, -0.194409, -0.218525, 0.279740, -0.816448, -0.505132
72986, -0.948328, -0.185041, -0.257746, 0.298846, -0.795856, -0.526596
72987, -0.952649, -0.167865, -0.253537, 0.279680, -0.802894, -0.526442
72988, -0.961334, -0.170455, -0.216292, 0.255345, -0.854414, -0.452520
72989, -0.953237, -0.193240, -0.232374, 0.289719, -0.843469, -0.452353
72990, -0.964567, -0.179409, -0.193448, 0.255103, -0.847826, -0.464880
72991, -0.966124, -0.165915, -0.197679, 0.239351, -0.868879, -0.433314
72992, -0.935850, -0.213735, -0.280183, 0.334948, -0.819569, -0.464884
72993, -0.944399, -0.203077, -0.258593, 0.320135, -0.790975, -0.521414
72994, -0.933775, -0.214615, -0.286363, 0.345456, -0.810760, -0.472576
72995, -0.943255, -0.204089, -0.261949, 0.321870, -0.795204, -0.513859
72996, -0.955269, -0.190782, -0.225971, 0.283818, -0.820037, -0.496978
72997, -0.973468, -0.145251, -0.176813, 0.209297, -0.877595, -0.431302
72998, -0.973660, -0.133149, -0.185089, 0.201446, -0.879573, -0.431012
72999, -0.962385, -0.180509, -0.203055, 0.259579, -0.839991, -0.476481
73000, -0.956825, -0.173597, -0.233131, 0.268497, -0.837469, -0.475978
73001, -0.963176, -0.157974, -0.217567, 0.242819, -0.839791, -0.485582
73002, -0.965441, -0.168527, -0.198804, 0.241551, -0.847716, -0.472261
73003, -0.954712, -0.190176, -0.228818, 0.282361, -0.814574, -0.506697
73004, -0.950122, -0.200978, -0.238486, 0.301103, -0.796224, -0.524752
73005, -0.954969, -0.182992, -0.233556, 0.279012, -0.832017, -0.479479
73006, -0.958376, -0.147860, -0.244241, 0.247294, -0.798820, -0.548390
73007, -0.960329, -0.118802, -0.252298, 0.250516, -0.818801, -0.516534
73008, -0.954306, -0.148429, -0.259364, 0.309831, -0.815628, -0.488627
73009, -0.950708, -0.160389, -0.265387, 0.284077, -0.784709, -0.550937
73010, -0.954206, -0.137679, -0.265585, 0.270752, -0.796802, -0.540185
73011, -0.928526, -0.225249, -0.295131, 0.359014, -0.720776, -0.592951
73012, -0.918209, -0.224736, -0.326168, 0.415670, -0.722742, -0.552144
73013, -0.929243, -0.201116, -0.309935, 0.319240, -0.677244, -0.662893
73014, -0.936701, -0.177716, -0.301677, 0.376201, -0.782154, -0.496696
73015, -0.593870, -0.452034, -0.665570, 0.930331, -0.347642, -0.116743
73016, -0.923029, -0.191337, -0.333779, 0.367558, -0.676289, -0.638384
73017, -0.979169, -0.021688, -0.201887, 0.354294, -0.934845, -0.023276
73018, -0.839364, -0.314933, -0.443041, 0.338978, -0.337181, -0.878295
73019, -0.540382, -0.417801, -0.730363, 0.774754, -0.454734, 0.439287
73020, -0.944277, -0.108164, -0.310872, 0.310582, -0.791201, -0.526821
73021, -0.978963, 0.175073, -0.104793, -0.085449, -0.962365, -0.257978
73022, -0.975236, 0.200249, -0.093889, -0.142721, -0.923812, -0.355249
73023, -0.984455, 0.127292, -0.121016, -0.070757, -0.951676, -0.298842
73024, -0.831699, 0.555219, -0.003113, -0.588412, -0.798358, -0.128047
73025, -0.982355, 0.134831, -0.129614, -0.042336, -0.960647, -0.274528
73026, -0.985036, 0.109259, -0.133293, -0.052696, -0.948476, -0.312436
73027, -0.983344, 0.018569, -0.180802, 0.063993, -0.897455, -0.436439
73028, -0.983735, -0.010593, -0.179311, 0.088064, -0.907048, -0.411714
73029, -0.982243, -0.038531, -0.183615, 0.112856, -0.909479, -0.400139
73030, -0.980722, 0.043610, -0.190480, 0.049510, -0.881913, -0.468806
73031, -0.979370, -0.024998, -0.200524, 0.116998, -0.891344, -0.437969
73032, -0.973492, -0.024475, -0.227409, 0.135825, -0.865108, -0.482845
73033, -0.977320, -0.003495, -0.211741, 0.104271, -0.883121, -0.457411
73034, -0.976014, 0.014525, -0.217222, 0.093332, -0.871288, -0.481816
73035, -0.973110, -0.056910, -0.223200, 0.160884, -0.868832, -0.468238
73036, -0.981378, 0.016225, -0.191400, 0.076997, -0.890996, -0.447436
73037, -0.970487, -0.035458, -0.238533, 0.162743, -0.858780, -0.485811
73038, -0.969749, -0.051379, -0.238635, 0.169335, -0.855335, -0.489620
73039, -0.959544, -0.110422, -0.259002, 0.236603, -0.839677, -0.488836
73040, -0.968191, -0.101601, -0.228655, 0.196234, -0.883142, -0.426090
73041, -0.978092, -0.052825, -0.201358, 0.136698, -0.894801, -0.425024
73042, -0.978639, -0.037046, -0.202219, 0.127051, -0.888482, -0.440973
73043, -0.946768, -0.168137, -0.274519, 0.290424, -0.816995, -0.498170
73044, -0.972240, -0.082613, -0.218917, 0.176813, -0.879214, -0.442403
73045, -0.955088, -0.148509, -0.256420, 0.249428, -0.842803, -0.476936
73046, -0.971607, -0.082693, -0.221680, 0.176743, -0.882378, -0.436087
73047, -0.962420, -0.114035, -0.246461, 0.225559, -0.853258, -0.470185
73048, -0.972593, -0.095278, -0.212095, 0.179902, -0.884181, -0.431115
73049, -0.970230, -0.102531, -0.219410, 0.187065, -0.882130, -0.432266
73050, -0.964014, 0.255519, -0.073397, -0.168933, -0.957752, -0.232749
73051, -0.920660, 0.388249, -0.040593, -0.351094, -0.891673, -0.285747
73052, -0.971053, 0.212517, -0.109055, -0.144670, -0.952078, -0.269479
73053, -0.977346, 0.172904, -0.122062, -0.094214, -0.946130, -0.309776
73054, -0.971567, 0.208922, -0.111394, -0.174768, -0.856456, -0.485737
73055, -0.979754, 0.171718, -0.102932, -0.107860, -0.938322, -0.328508
73056, -0.949034, 0.296556, -0.106719, -0.243927, -0.835671, -0.492091
73057, -0.947190, 0.316962, -0.048638, -0.243331, -0.937466, -0.248893
73058, -0.917354, 0.398072, 0.000087, -0.389148, -0.896434, -0.212064
73059, -0.898656, 0.438530, -0.010406, -0.410840, -0.846851, -0.337718
73060, -0.894266, 0.447527, -0.002702, -0.417498, -0.837062, -0.353585
73061, -0.926627, 0.373739, -0.041011, -0.338029, -0.886649, -0.315578
73062, -0.900798, 0.433581, 0.023892, -0.426411, -0.873438, -0.235115
73063, -0.902466, 0.430228, 0.021437, -0.419026, -0.867042, -0.269549
73064, -0.964007, 0.260063, -0.055294, -0.235488, -0.936272, -0.260651
73065, -0.958969, 0.275415, -0.067265, -0.246708, -0.936838, -0.247931
73066, -0.915311, 0.401625, -0.030050, -0.366879, -0.864489, -0.343598
73067, -0.930972, 0.362484, -0.043555, -0.339541, -0.908320, -0.244268
73068, -0.960609, 0.271861, -0.057629, -0.241949, -0.928588, -0.281398
73069, -0.969249, 0.230410, -0.086420, -0.185192, -0.948602, -0.256630
73070, -0.972224, 0.221287, -0.076243, -0.171996, -0.944638, -0.279420
73071, -0.962920, 0.255490, -0.086655, -0.183285, -0.954397, -0.235654
73072, -0.963796, 0.253349, -0.083134, -0.220541, -0.945281, -0.240428
73073, -0.930000, 0.366190, -0.031697, -0.346990, -0.905528, -0.244167
73074, -0.930079, 0.366541, -0.024526, -0.345569, -0.896342, -0.277765
73075, -0.943761, -0.116791, -0.309313, 0.293345, -0.788424, -0.540681
73076, -0.934886, 0.347667, -0.071526, -0.332138, -0.837149, -0.434587
73077, -0.954690, 0.291126, -0.061741, -0.463724, -0.578485, -0.671055
73078, -0.956747, 0.277762, -0.086501, -0.238216, -0.905859, -0.350247
73079, -0.952820, 0.289759, -0.090405, -0.245063, -0.896058, -0.370167
73080, -0.976512, 0.059595, -0.207058, 0.041222, -0.879296, -0.474489
73081, -0.942331, 0.307971, -0.131022, -0.248416, -0.845554, -0.472577
73082, -0.957370, 0.251818, -0.141528, -0.180842, -0.889504, -0.419618
73083, -0.968219, 0.219186, -0.120454, -0.163455, -0.917130, -0.363531
73084, -0.967541, 0.139488, -0.210732, -0.047621, -0.816585, -0.575258
73085, -0.977053, 0.074817, -0.199426, 0.022460, -0.874964, -0.483667
73086, 0.026107, -0.788661, 0.614274, 0.056412, -0.637328, -0.768525
73087, 0.075893, -0.771024, 0.632268, -0.211926, -0.645669, -0.733620
73088, 0.469673, -0.877133, 0.100223, 0.925473, 0.372950, -0.066388
73089, -0.134556, -0.794915, 0.591612, 0.050243, -0.640665, -0.766175
73090, 0.086098, -0.706369, 0.702588, -0.455874, -0.641328, -0.617153
73091, 0.094789, -0.746181, 0.658960, -0.349882, -0.652687, -0.671999
73092, 0.436805, -0.881287, 0.180376, 0.897980, 0.428918, -0.098287
73093, 0.565330, -0.772692, 0.288702, 0.749115, 0.618967, 0.236023
73094, 0.354013, -0.933866, 0.050678, 0.924712, 0.311904, -0.218229
73095, -0.177686, -0.834182, 0.522080, -0.018485, -0.508536, -0.860842
73096, 0.604277, -0.747281, 0.276442, 0.740312, 0.627057, 0.242359
73097, -0.059464, -0.825791, 0.560833, 0.053988, -0.573697, -0.817287
73098, -0.797342, -0.367630, -0.478637, 0.594870, -0.318641, -0.737969
73099, 0.505766, -0.828593, 0.240073, 0.846133, 0.528385, 0.069774
73100, -0.498032, -0.738384, -0.454702, 0.779807, -0.140542, -0.610040
73101, 0.479566, -0.764874, 0.430097, 0.799766, 0.569759, 0.189073
73102, 0.434275, -0.899265, 0.052235, 0.902941, 0.428025, -0.038623
73103, 0.498856, -0.846743, 0.184849, 0.864396, 0.499067, 0.061251
73104, 0.477261, -0.831368, 0.284691, 0.821333, 0.552740, 0.141034
73105, -0.216283, -0.949088, -0.229029, 0.797391, -0.047644, -0.601579
73106, -0.175793, -0.836468, 0.519054, -0.023253, -0.495671, -0.868199
73107, 0.355932, -0.932162, 0.066225, 0.924358, 0.323703, -0.201936
73108, -0.069671, -0.801836, 0.593469, -0.110401, -0.504757, -0.856173
73109, -0.073282, -0.942131, -0.327137, 0.890062, 0.063258, -0.451428
73110, -0.333552, -0.832280, -0.442779, 0.836623, -0.047719, -0.545697
73111, -0.278805, -0.940239, -0.195498, 0.814032, -0.153805, -0.560086
73112, -0.143463, -0.946672, -0.288495, 0.874636, 0.000501, -0.484781
73113, 0.075396, -0.987754, -0.136595, 0.897890, 0.109085, -0.426490
73114, 0.054470, -0.990871, -0.123316, 0.897528, 0.080615, -0.433525
73115, -0.565699, -0.348638, -0.747286, 0.822752, -0.075027, -0.563427
73116, 0.605129, -0.744953, 0.280828, 0.763946, 0.635081, 0.114272
73117, 0.712255, -0.627279, 0.314981, 0.637229, 0.741730, 0.209225
73118, 0.090818, -0.638300, 0.764412, -0.644087, -0.583812, -0.494282
73119, 0.078757, -0.728641, 0.680353, -0.275311, -0.669908, -0.689512
73120, 0.106266, -0.685861, 0.719932, -0.423245, -0.686329, -0.591452
73121, 0.292817, -0.425910, 0.856072, -0.866336, -0.492748, 0.081622
73122, 0.621926, -0.754887, 0.208213, 0.795140, 0.585513, 0.157882
73123, 0.543530, -0.809141, 0.223310, 0.830379, 0.547895, 0.101400
73124, 0.554378, -0.810361, 0.189683, 0.830759, 0.532768, 0.161239
73125, 0.033136, -0.991122, -0.128762, 0.912494, 0.008943, -0.408993
